CustomerID,Recency,Frequency,Monetary,TotalItems,BulkCount,PreferredCategory,PreferredProduct,AvgBasketSize,BulkRatio,R_Score,F_Score,M_Score,RFM_Score,Log_Monetary,Segment,Segment_Name
1645,21,64,1453662.0,453.0,5,Beverages,Baby Formula (400g),7.078125,0.078125,1,1,1,111,14.189597135796355,1,"Loyal (High F, High M)"
1646,1,680,17303788.0,2510.0,16,Foodstuff,Spaghetti (carton of 12 packs),3.6911764705882355,0.023529411764705882,5,5,5,555,16.666436052828253,0,"New & Infrequent (Low R, Low F, Low M)"
1647,1,282,6453110.0,1251.0,12,Foodstuff,Indomie (carton of 24 packs),4.4361702127659575,0.0425531914893617,5,4,4,544,15.680072898071757,3,"Potential Loyal (Moderate F, Moderate M)"
1648,4,353,7167901.0,1084.0,8,Foodstuff,Beef (1kg),3.0708215297450425,0.0226628895184136,3,4,4,344,15.785123561668442,3,"Potential Loyal (Moderate F, Moderate M)"
1649,3,468,9413144.0,1613.0,16,Foodstuff,Spaghetti (carton of 12 packs),3.4465811965811968,0.03418803418803419,4,4,4,444,16.05761767463891,3,"Potential Loyal (Moderate F, Moderate M)"
1650,5,186,4173117.0,537.0,1,Foodstuff,Phone Charger,2.8870967741935485,0.005376344086021506,3,3,3,333,15.244174036192833,3,"Potential Loyal (Moderate F, Moderate M)"
1651,6,52,1427171.0,213.0,3,Foodstuff,Beef (1kg),4.096153846153846,0.057692307692307696,3,1,1,311,14.17120542178135,1,"Loyal (High F, High M)"
1652,7,195,4162582.0,568.0,3,Foodstuff,Baby Wipes,2.9128205128205127,0.015384615384615385,2,3,3,233,15.241646353011978,3,"Potential Loyal (Moderate F, Moderate M)"
1653,1,280,6475301.0,989.0,3,Foodstuff,Indomie (carton of 24 packs),3.532142857142857,0.010714285714285714,5,4,4,544,15.683505805388862,3,"Potential Loyal (Moderate F, Moderate M)"
1654,1,354,8535855.0,1293.0,14,Foodstuff,Spaghetti (carton of 12 packs),3.652542372881356,0.03954802259887006,5,4,4,544,15.959786202093222,3,"Potential Loyal (Moderate F, Moderate M)"
1655,9,160,4273054.0,878.0,9,Foodstuff,Screen Protector,5.4875,0.05625,2,3,3,233,15.267839586062165,3,"Potential Loyal (Moderate F, Moderate M)"
1656,3,53,588634.0,188.0,2,Beverages,Bread (500g loaf),3.547169811320755,0.03773584905660377,4,1,1,411,13.285561576146504,1,"Loyal (High F, High M)"
1657,3,93,2145386.0,340.0,5,Foodstuff,Onions (1kg),3.6559139784946235,0.053763440860215055,4,2,2,422,14.578830513651019,1,"Loyal (High F, High M)"
1658,25,133,2862826.0,389.0,1,Foodstuff,Beef (1kg),2.924812030075188,0.007518796992481203,1,2,2,122,14.867320156128079,1,"Loyal (High F, High M)"
1659,5,364,7775192.0,1474.0,11,Foodstuff,Beef (1kg),4.049450549450549,0.03021978021978022,3,4,4,344,15.866448838872609,3,"Potential Loyal (Moderate F, Moderate M)"
1660,4,281,5716683.0,1028.0,9,Foodstuff,Beef (1kg),3.6583629893238436,0.03202846975088968,3,4,3,343,15.558899474973488,3,"Potential Loyal (Moderate F, Moderate M)"
1661,2,128,3101576.0,524.0,4,Foodstuff,Onions (1kg),4.09375,0.03125,4,2,2,422,14.947421249783892,3,"Potential Loyal (Moderate F, Moderate M)"
1662,4,861,18579548.0,3353.0,23,Foodstuff,Spaghetti (carton of 12 packs),3.894308943089431,0.026713124274099883,3,5,5,355,16.737572017643092,0,"New & Infrequent (Low R, Low F, Low M)"
1663,4,264,6733591.0,1098.0,10,Foodstuff,Frozen Chicken (1kg),4.159090909090909,0.03787878787878788,3,3,4,334,15.722619288807039,3,"Potential Loyal (Moderate F, Moderate M)"
1664,42,44,718997.0,135.0,1,Foodstuff,Cowbell Vitarich Cream (12g sachet),3.0681818181818183,0.022727272727272728,1,1,1,111,13.485613855058146,2,"At Risk (High R, Low F)"
1665,32,51,560427.0,157.0,1,Foodstuff,Screen Protector,3.0784313725490198,0.0196078431372549,1,1,1,111,13.23645605650802,1,"Loyal (High F, High M)"
1666,24,58,1400188.0,195.0,2,Foodstuff,Frozen Titus Fish (1kg),3.3620689655172415,0.034482758620689655,1,1,1,111,14.152117785473807,1,"Loyal (High F, High M)"
1667,12,116,3102328.0,390.0,2,Foodstuff,Indomie (carton of 24 packs),3.3620689655172415,0.017241379310344827,2,2,2,222,14.947663677700653,1,"Loyal (High F, High M)"
1668,5,57,1937127.0,162.0,0,Beverages,Spaghetti (carton of 12 packs),2.8421052631578947,0.0,3,1,2,312,14.47671702177528,1,"Loyal (High F, High M)"
1669,16,71,1552560.0,381.0,4,Foodstuff,Domestic Beer (0.5L bottle),5.366197183098592,0.056338028169014086,1,2,2,122,14.25541638348326,1,"Loyal (High F, High M)"
1670,5,102,2116107.0,294.0,3,Foodstuff,Frozen Mackerel (1kg),2.8823529411764706,0.029411764705882353,3,2,2,322,14.56508911035539,1,"Loyal (High F, High M)"
1671,33,47,720528.0,153.0,2,Foodstuff,Maggi Star Cube (4g x 20s),3.25531914893617,0.0425531914893617,1,1,1,111,13.48774094343822,1,"Loyal (High F, High M)"
1672,3,612,15159242.0,2750.0,27,Foodstuff,Indomie (carton of 24 packs),4.493464052287582,0.04411764705882353,4,5,5,455,16.534121002894814,0,"New & Infrequent (Low R, Low F, Low M)"
1673,14,51,769337.0,178.0,1,Foodstuff,Onions (1kg),3.4901960784313726,0.0196078431372549,2,1,1,211,13.553285683781507,1,"Loyal (High F, High M)"
1674,9,206,4754046.0,1098.0,9,Foodstuff,Tomatoes (1kg),5.330097087378641,0.043689320388349516,2,3,3,233,15.37450681326485,3,"Potential Loyal (Moderate F, Moderate M)"
1675,18,156,3472328.0,689.0,7,Foodstuff,Indomie (carton of 24 packs),4.416666666666667,0.04487179487179487,1,3,3,133,15.060336108337632,1,"Loyal (High F, High M)"
1676,3,847,17620755.0,3178.0,29,Foodstuff,Yam (medium tuber),3.7520661157024793,0.03423848878394333,4,5,5,455,16.684588083340756,0,"New & Infrequent (Low R, Low F, Low M)"
1677,22,39,492735.0,96.0,0,Foodstuff,Power Bank,2.4615384615384617,0.0,1,1,1,111,13.107728812637722,1,"Loyal (High F, High M)"
1678,4,133,2871380.0,648.0,8,Foodstuff,Domestic Beer (0.5L bottle),4.87218045112782,0.06015037593984962,3,2,2,322,14.870303656672574,3,"Potential Loyal (Moderate F, Moderate M)"
1679,3,868,17516496.0,3341.0,18,Foodstuff,Yam (medium tuber),3.8490783410138247,0.020737327188940093,4,5,5,455,16.678653680558895,0,"New & Infrequent (Low R, Low F, Low M)"
1680,5,576,13376337.0,1989.0,18,Foodstuff,Onions (1kg),3.453125,0.03125,3,5,5,355,16.408997883126116,0,"New & Infrequent (Low R, Low F, Low M)"
1681,5,480,9446645.0,1700.0,14,Foodstuff,Beef (1kg),3.5416666666666665,0.029166666666666667,3,4,4,344,16.06117031583577,0,"New & Infrequent (Low R, Low F, Low M)"
1682,10,106,3142846.0,360.0,1,Foodstuff,Spaghetti (carton of 12 packs),3.3962264150943398,0.009433962264150943,2,2,2,222,14.960639634989342,1,"Loyal (High F, High M)"
1683,42,41,592945.0,113.0,1,Foodstuff,Frozen Mackerel (1kg),2.7560975609756095,0.024390243902439025,1,1,1,111,13.292858611438827,2,"At Risk (High R, Low F)"
1684,3,306,7632413.0,1829.0,18,Foodstuff,Garri (paint bucket),5.977124183006536,0.058823529411764705,4,4,4,444,15.847914735922057,3,"Potential Loyal (Moderate F, Moderate M)"
1685,9,834,21566506.0,3266.0,24,Foodstuff,Spaghetti (carton of 12 packs),3.9160671462829737,0.02877697841726619,2,5,5,255,16.886652067375305,0,"New & Infrequent (Low R, Low F, Low M)"
1686,1,218,5730716.0,919.0,7,Foodstuff,Indomie (carton of 24 packs),4.215596330275229,0.03211009174311927,5,3,3,533,15.561351211752758,3,"Potential Loyal (Moderate F, Moderate M)"
1687,1,215,4138227.0,718.0,3,Foodstuff,Phone Case,3.33953488372093,0.013953488372093023,5,3,3,533,15.23577823485141,3,"Potential Loyal (Moderate F, Moderate M)"
1688,4,93,2475458.0,495.0,4,Foodstuff,Laundry Detergent (3L),5.32258064516129,0.043010752688172046,3,2,2,322,14.721936391335815,1,"Loyal (High F, High M)"
1689,2,455,10026921.0,1628.0,14,Foodstuff,Indomie (carton of 24 packs),3.578021978021978,0.03076923076923077,4,4,4,444,16.120784233479096,3,"Potential Loyal (Moderate F, Moderate M)"
1690,7,85,1514781.0,326.0,2,Foodstuff,Cowbell Vitarich Cream (12g sachet),3.835294117647059,0.023529411764705882,2,2,2,222,14.230782092182377,1,"Loyal (High F, High M)"
1691,4,100,2261673.0,295.0,1,Foodstuff,Garri (paint bucket),2.95,0.01,3,2,2,322,14.631615805024314,1,"Loyal (High F, High M)"
1692,15,127,2511915.0,476.0,6,Foodstuff,Spaghetti (carton of 12 packs),3.748031496062992,0.047244094488188976,2,2,2,222,14.736556366520668,1,"Loyal (High F, High M)"
1693,4,197,4189662.0,816.0,9,Foodstuff,Beef (1kg),4.1421319796954315,0.04568527918781726,3,3,3,333,15.248130859069414,3,"Potential Loyal (Moderate F, Moderate M)"
1694,10,91,1965594.0,327.0,2,Foodstuff,Jeans,3.5934065934065935,0.02197802197802198,2,2,2,222,14.491305556433327,1,"Loyal (High F, High M)"
1695,2,33,748094.0,92.0,1,Foodstuff,Frozen Titus Fish (1kg),2.787878787878788,0.030303030303030304,4,1,1,411,13.525285254239712,1,"Loyal (High F, High M)"
1696,2,284,6044727.0,922.0,5,Foodstuff,Frozen Mackerel (1kg),3.2464788732394365,0.017605633802816902,4,4,4,444,15.614697045154335,3,"Potential Loyal (Moderate F, Moderate M)"
1697,25,86,2569006.0,492.0,6,Foodstuff,Cowbell Vitarich Cream (12g sachet),5.72093023255814,0.06976744186046512,1,2,2,122,14.759030000883948,1,"Loyal (High F, High M)"
1698,7,282,6555015.0,1096.0,8,Foodstuff,Beef (1kg),3.8865248226950353,0.028368794326241134,2,4,4,244,15.695741116061779,3,"Potential Loyal (Moderate F, Moderate M)"
1699,9,69,1327851.0,226.0,0,Foodstuff,Beans (paint bucket),3.2753623188405796,0.0,2,2,1,221,14.099073157024842,1,"Loyal (High F, High M)"
1700,5,213,4191992.0,925.0,9,Foodstuff,Frozen Chicken Laps,4.342723004694836,0.04225352112676056,3,3,3,333,15.248686835134293,3,"Potential Loyal (Moderate F, Moderate M)"
1701,15,234,5130658.0,862.0,5,Foodstuff,Phone Charger,3.6837606837606836,0.021367521367521368,2,3,3,233,15.450744668935654,3,"Potential Loyal (Moderate F, Moderate M)"
1702,1,24,841831.0,101.0,0,Foodstuff,Rice (1kg),4.208333333333333,0.0,5,1,1,511,13.643335748376098,1,"Loyal (High F, High M)"
1703,2,109,1688903.0,305.0,1,Foodstuff,Frozen Titus Fish (1kg),2.7981651376146788,0.009174311926605505,4,2,2,422,14.33959035580868,1,"Loyal (High F, High M)"
1704,22,41,1148947.0,127.0,0,Foodstuff,Golden Morn (45g sachet),3.097560975609756,0.0,1,1,1,111,13.95435729906178,1,"Loyal (High F, High M)"
1705,21,59,1660102.0,203.0,1,Foodstuff,Terra Oil (1 litre),3.440677966101695,0.01694915254237288,1,1,2,112,14.322390206600588,1,"Loyal (High F, High M)"
1706,4,853,20327335.0,3610.0,28,Foodstuff,Tomatoes (1kg),4.232121922626026,0.032825322391559206,3,5,5,355,16.827477139143255,0,"New & Infrequent (Low R, Low F, Low M)"
1707,7,113,2504282.0,710.0,6,Foodstuff,Coca-Cola (2L bottle),6.283185840707965,0.05309734513274336,2,2,2,222,14.733513023985271,1,"Loyal (High F, High M)"
1708,1,523,12666009.0,1675.0,7,Foodstuff,Beef (1kg),3.202676864244742,0.01338432122370937,5,5,5,555,16.354432585573438,0,"New & Infrequent (Low R, Low F, Low M)"
1709,17,71,1261485.0,195.0,1,Foodstuff,Beef (1kg),2.7464788732394365,0.014084507042253521,1,2,1,121,14.04780094910234,1,"Loyal (High F, High M)"
1710,7,347,7333196.0,1373.0,10,Foodstuff,Frozen Mackerel (1kg),3.956772334293948,0.02881844380403458,2,4,4,244,15.807922131572576,3,"Potential Loyal (Moderate F, Moderate M)"
1711,3,491,9768500.0,2061.0,22,Foodstuff,Spaghetti (carton of 12 packs),4.197556008146639,0.04480651731160896,4,5,4,454,16.094673583383685,0,"New & Infrequent (Low R, Low F, Low M)"
1712,3,296,6406529.0,1326.0,12,Foodstuff,Red Table Wine (good quality),4.47972972972973,0.04054054054054054,4,4,4,444,15.672828340664893,3,"Potential Loyal (Moderate F, Moderate M)"
1713,7,175,4170726.0,659.0,7,Foodstuff,Spaghetti (carton of 12 packs),3.7657142857142856,0.04,2,3,3,233,15.243600919107019,3,"Potential Loyal (Moderate F, Moderate M)"
1714,17,156,3640103.0,622.0,6,Foodstuff,Indomie (carton of 24 packs),3.9871794871794872,0.038461538461538464,1,3,3,133,15.10752281063334,1,"Loyal (High F, High M)"
1715,18,120,2685466.0,645.0,3,Foodstuff,Beans (paint bucket),5.375,0.025,1,2,2,122,14.803365200037666,1,"Loyal (High F, High M)"
1716,2,802,16741370.0,3640.0,36,Foodstuff,Indomie (carton of 24 packs),4.538653366583541,0.04488778054862843,4,5,5,455,16.63339351931359,0,"New & Infrequent (Low R, Low F, Low M)"
1717,4,533,12678163.0,2304.0,18,Foodstuff,Frozen Chicken (1kg),4.322701688555347,0.03377110694183865,3,5,5,355,16.35539170153687,0,"New & Infrequent (Low R, Low F, Low M)"
1718,1,844,18788737.0,3097.0,16,Foodstuff,Beef (1kg),3.669431279620853,0.018957345971563982,5,5,5,555,16.748768205749307,0,"New & Infrequent (Low R, Low F, Low M)"
1719,72,37,467686.0,178.0,1,Foodstuff,Bar Soap,4.8108108108108105,0.02702702702702703,1,1,1,111,13.055554547732205,2,"At Risk (High R, Low F)"
1720,1,382,8354710.0,1357.0,12,Foodstuff,Rice (50kg bag),3.5523560209424083,0.031413612565445025,5,4,4,544,15.938336129347553,3,"Potential Loyal (Moderate F, Moderate M)"
1721,1,830,17236731.0,3254.0,25,Foodstuff,Bread (500g loaf),3.9204819277108434,0.030120481927710843,5,5,5,555,16.66255324606648,0,"New & Infrequent (Low R, Low F, Low M)"
1722,21,69,2160445.0,395.0,5,Foodstuff,Indomie (carton of 24 packs),5.72463768115942,0.07246376811594203,1,2,2,122,14.585825239827463,1,"Loyal (High F, High M)"
1723,9,63,1290812.0,262.0,3,Foodstuff,Frozen Titus Fish (1kg),4.158730158730159,0.047619047619047616,2,1,1,211,14.070782810382857,1,"Loyal (High F, High M)"
1724,2,418,9223570.0,1411.0,8,Foodstuff,Frozen Chicken (1kg),3.375598086124402,0.019138755980861243,4,4,4,444,16.037272830742772,3,"Potential Loyal (Moderate F, Moderate M)"
1725,5,283,5431174.0,1022.0,11,Foodstuff,Beans (paint bucket),3.6113074204946995,0.038869257950530034,3,4,3,343,15.50766605892466,3,"Potential Loyal (Moderate F, Moderate M)"
1726,11,503,12094288.0,1785.0,15,Foodstuff,Spaghetti (carton of 12 packs),3.548707753479125,0.02982107355864811,2,5,5,255,16.308243915676638,0,"New & Infrequent (Low R, Low F, Low M)"
1727,18,43,1195698.0,203.0,1,Foodstuff,Yam (medium tuber),4.72093023255814,0.023255813953488372,1,1,1,111,13.994241509577138,1,"Loyal (High F, High M)"
1728,1,542,12413719.0,2153.0,20,Foodstuff,Indomie (carton of 24 packs),3.9723247232472323,0.03690036900369004,5,5,5,555,16.334312870521728,0,"New & Infrequent (Low R, Low F, Low M)"
1729,2,79,1851467.0,237.0,0,Foodstuff,Coca-Cola (2L bottle),3.0,0.0,4,2,2,422,14.431489395902624,1,"Loyal (High F, High M)"
1730,10,54,947970.0,190.0,2,Foodstuff,Maggi Star Cube (4g x 20s),3.5185185185185186,0.037037037037037035,2,1,1,211,13.762079190051955,1,"Loyal (High F, High M)"
1731,1,54,865045.0,248.0,3,Foodstuff,Frozen Chicken Laps,4.592592592592593,0.05555555555555555,5,1,1,511,13.670537963690805,1,"Loyal (High F, High M)"
1732,1,468,10035341.0,1896.0,17,Foodstuff,Indomie (carton of 24 packs),4.051282051282051,0.03632478632478633,5,4,4,544,16.12162362034933,0,"New & Infrequent (Low R, Low F, Low M)"
1733,4,272,5691751.0,961.0,7,Foodstuff,Coca-Cola (2L bottle),3.5330882352941178,0.025735294117647058,3,3,3,333,15.554528667319985,3,"Potential Loyal (Moderate F, Moderate M)"
1734,6,221,5556882.0,815.0,6,Foodstuff,Eggs (crate of 30),3.6877828054298645,0.027149321266968326,3,3,3,333,15.530547897514586,3,"Potential Loyal (Moderate F, Moderate M)"
1735,2,119,3802537.0,403.0,1,Foodstuff,Onions (1kg),3.3865546218487395,0.008403361344537815,4,2,3,423,15.15117929649103,3,"Potential Loyal (Moderate F, Moderate M)"
1736,3,609,13607630.0,2522.0,21,Foodstuff,Indomie (carton of 24 packs),4.141215106732348,0.034482758620689655,4,5,5,455,16.426141296288062,0,"New & Infrequent (Low R, Low F, Low M)"
1737,17,167,4548503.0,641.0,4,Foodstuff,Spaghetti (carton of 12 packs),3.838323353293413,0.023952095808383235,1,3,3,133,15.33030894565466,3,"Potential Loyal (Moderate F, Moderate M)"
1738,1,487,9803403.0,1990.0,20,Foodstuff,Indomie (carton of 24 packs),4.0862422997946615,0.04106776180698152,5,5,4,554,16.098240230268594,0,"New & Infrequent (Low R, Low F, Low M)"
1739,10,180,3981020.0,866.0,7,Foodstuff,Baby Formula (400g),4.811111111111111,0.03888888888888889,2,3,3,233,15.19704887702506,3,"Potential Loyal (Moderate F, Moderate M)"
1740,5,111,2941778.0,359.0,3,Foodstuff,Frozen Chicken (1kg),3.234234234234234,0.02702702702702703,3,2,2,322,14.89452505835526,1,"Loyal (High F, High M)"
1741,26,151,2999258.0,584.0,4,Foodstuff,Indomie (carton of 24 packs),3.8675496688741724,0.026490066225165563,1,3,2,132,14.913875816122859,1,"Loyal (High F, High M)"
1742,3,102,2019979.0,322.0,1,Foodstuff,Golden Morn (45g sachet),3.156862745098039,0.00980392156862745,4,2,2,422,14.518598168338274,1,"Loyal (High F, High M)"
1743,1,426,8608081.0,1873.0,14,Foodstuff,Onions (1kg),4.396713615023474,0.03286384976525822,5,4,4,544,15.968212087360635,3,"Potential Loyal (Moderate F, Moderate M)"
1744,2,221,5321364.0,700.0,4,Foodstuff,Beans (paint bucket),3.167420814479638,0.01809954751131222,4,3,3,433,15.487240407354447,3,"Potential Loyal (Moderate F, Moderate M)"
1745,11,80,2019007.0,323.0,2,Foodstuff,Milk (1 litre),4.0375,0.025,2,2,2,222,14.518116859644728,1,"Loyal (High F, High M)"
1746,3,712,14328536.0,2379.0,21,Foodstuff,Yam (medium tuber),3.341292134831461,0.02949438202247191,4,5,5,455,16.47776370108234,0,"New & Infrequent (Low R, Low F, Low M)"
1747,24,107,2328616.0,345.0,1,Foodstuff,Frozen Chicken Laps,3.2242990654205608,0.009345794392523364,1,2,2,122,14.660785087082324,1,"Loyal (High F, High M)"
1748,5,238,4808279.0,875.0,6,Foodstuff,Frozen Titus Fish (1kg),3.676470588235294,0.025210084033613446,3,3,3,333,15.385849989774393,3,"Potential Loyal (Moderate F, Moderate M)"
1749,4,774,18350176.0,3826.0,30,Foodstuff,Frozen Chicken Laps,4.943152454780361,0.03875968992248062,3,5,5,355,16.7251497781949,0,"New & Infrequent (Low R, Low F, Low M)"
1750,6,217,5477195.0,840.0,9,Foodstuff,Bread (500g loaf),3.870967741935484,0.041474654377880185,3,3,3,333,15.516103849139796,3,"Potential Loyal (Moderate F, Moderate M)"
1751,4,36,960705.0,216.0,2,Beverages,Bread (500g loaf),6.0,0.05555555555555555,3,1,1,311,13.775423709824356,1,"Loyal (High F, High M)"
1752,1,787,17184773.0,2932.0,22,Foodstuff,Spaghetti (carton of 12 packs),3.7255400254129607,0.02795425667090216,5,5,5,555,16.659534317175815,0,"New & Infrequent (Low R, Low F, Low M)"
1753,2,258,5565162.0,890.0,4,Foodstuff,Indomie (carton of 24 packs),3.449612403100775,0.015503875968992248,4,3,3,433,15.532036832469482,3,"Potential Loyal (Moderate F, Moderate M)"
1754,22,106,1976879.0,398.0,4,Foodstuff,Beef (1kg),3.7547169811320753,0.03773584905660377,1,2,2,122,14.49703040228324,1,"Loyal (High F, High M)"
1755,7,52,1414621.0,152.0,0,Beverages,Frozen Chicken Laps,2.923076923076923,0.0,2,1,1,211,14.162372915562628,1,"Loyal (High F, High M)"
1756,2,487,11165321.0,1897.0,18,Foodstuff,Indomie (carton of 24 packs),3.8952772073921973,0.03696098562628337,4,5,5,455,16.228323282965917,0,"New & Infrequent (Low R, Low F, Low M)"
1757,10,267,4593072.0,1068.0,6,Foodstuff,Yam (medium tuber),4.0,0.02247191011235955,2,3,3,233,15.340059856932987,3,"Potential Loyal (Moderate F, Moderate M)"
1758,3,249,5269982.0,1166.0,10,Foodstuff,Spaghetti (carton of 12 packs),4.682730923694779,0.040160642570281124,4,3,3,433,15.477537694705891,3,"Potential Loyal (Moderate F, Moderate M)"
1759,4,683,15082937.0,2570.0,18,Foodstuff,Cowbell Vitarich Cream (12g sachet),3.7628111273792095,0.02635431918008785,3,5,5,355,16.529074729153862,0,"New & Infrequent (Low R, Low F, Low M)"
1760,1,456,10074524.0,1831.0,12,Foodstuff,Domestic Beer (0.5L bottle),4.015350877192983,0.02631578947368421,5,4,4,544,16.125520518283608,3,"Potential Loyal (Moderate F, Moderate M)"
1761,23,25,310932.0,83.0,0,Foodstuff,Golden Morn (45g sachet),3.32,0.0,1,1,1,111,12.647332733868515,1,"Loyal (High F, High M)"
1762,13,122,1919942.0,297.0,0,Foodstuff,Spaghetti (carton of 12 packs),2.4344262295081966,0.0,2,2,2,222,14.467806056063282,1,"Loyal (High F, High M)"
1763,1,78,1798068.0,241.0,2,Foodstuff,Frozen Mackerel (1kg),3.08974358974359,0.02564102564102564,5,2,2,522,14.402223869250667,1,"Loyal (High F, High M)"
1764,4,412,9541996.0,1465.0,7,Foodstuff,Spaghetti (carton of 12 packs),3.5558252427184467,0.01699029126213592,3,4,4,344,16.071213350658642,3,"Potential Loyal (Moderate F, Moderate M)"
1765,8,35,575258.0,84.0,0,Foodstuff,Rice (1kg),2.4,0.0,2,1,1,211,13.262575653146802,1,"Loyal (High F, High M)"
1766,6,240,4370782.0,924.0,8,Foodstuff,Garri (paint bucket),3.85,0.03333333333333333,3,3,3,333,15.290452727223007,3,"Potential Loyal (Moderate F, Moderate M)"
1767,2,437,11767374.0,1858.0,16,Foodstuff,Frozen Mackerel (1kg),4.251716247139588,0.036613272311212815,4,4,5,445,16.280841429723854,3,"Potential Loyal (Moderate F, Moderate M)"
1768,1,691,16091814.0,3099.0,34,Foodstuff,Indomie (carton of 24 packs),4.4848046309696095,0.049204052098408106,5,5,5,555,16.593821315590006,0,"New & Infrequent (Low R, Low F, Low M)"
1769,27,150,3571267.0,690.0,6,Foodstuff,Yam (medium tuber),4.6,0.04,1,2,3,123,15.08843127276643,1,"Loyal (High F, High M)"
1770,5,515,10241454.0,1832.0,15,Foodstuff,Coca-Cola (2L bottle),3.557281553398058,0.02912621359223301,3,5,4,354,16.14195425732558,0,"New & Infrequent (Low R, Low F, Low M)"
1771,10,31,789932.0,114.0,2,Foodstuff,Phone Case,3.6774193548387095,0.06451612903225806,2,1,1,211,13.57970341072004,1,"Loyal (High F, High M)"
1772,1,553,12033066.0,2253.0,23,Foodstuff,Spaghetti (carton of 12 packs),4.074141048824593,0.04159132007233273,5,5,5,555,16.303169001426074,0,"New & Infrequent (Low R, Low F, Low M)"
1773,35,52,1494445.0,151.0,0,Foodstuff,Baby Wipes,2.9038461538461537,0.0,1,1,2,112,14.217266127567555,1,"Loyal (High F, High M)"
1774,6,152,2889104.0,558.0,9,Foodstuff,Spaghetti (carton of 12 packs),3.6710526315789473,0.05921052631578947,3,3,2,332,14.876457323543889,3,"Potential Loyal (Moderate F, Moderate M)"
1775,3,460,10425232.0,1616.0,11,Foodstuff,Indomie (carton of 24 packs),3.5130434782608697,0.02391304347826087,4,4,4,444,16.159739675519283,0,"New & Infrequent (Low R, Low F, Low M)"
1776,30,59,1689305.0,285.0,2,Foodstuff,Red Table Wine (good quality),4.830508474576271,0.03389830508474576,1,1,2,112,14.339828351671516,1,"Loyal (High F, High M)"
1777,6,76,1801686.0,329.0,2,Foodstuff,Beef (1kg),4.328947368421052,0.02631578947368421,3,2,2,322,14.404234006170089,1,"Loyal (High F, High M)"
1778,5,375,7636208.0,1363.0,7,Foodstuff,Frozen Mackerel (1kg),3.6346666666666665,0.018666666666666668,3,4,4,344,15.848411833804184,3,"Potential Loyal (Moderate F, Moderate M)"
1779,8,414,8142076.0,1438.0,14,Foodstuff,Spaghetti (carton of 12 packs),3.473429951690821,0.033816425120772944,2,4,4,244,15.912555865136182,3,"Potential Loyal (Moderate F, Moderate M)"
1780,1,271,4910689.0,1113.0,11,Foodstuff,Beans (paint bucket),4.107011070110701,0.04059040590405904,5,3,3,533,15.406925019428922,3,"Potential Loyal (Moderate F, Moderate M)"
1781,3,320,7517124.0,1146.0,11,Foodstuff,Frozen Chicken (1kg),3.58125,0.034375,4,4,4,444,15.832694308995672,3,"Potential Loyal (Moderate F, Moderate M)"
1782,4,242,5446467.0,756.0,1,Foodstuff,Frozen Titus Fish (1kg),3.12396694214876,0.004132231404958678,3,3,3,333,15.510477883154595,3,"Potential Loyal (Moderate F, Moderate M)"
1783,36,62,1200437.0,156.0,0,Foodstuff,Power Bank,2.5161290322580645,0.0,1,1,1,111,13.998197048161934,1,"Loyal (High F, High M)"
1784,3,141,3080587.0,749.0,7,Foodstuff,Beef (1kg),5.3120567375886525,0.04964539007092199,4,2,2,422,14.940631045819845,3,"Potential Loyal (Moderate F, Moderate M)"
1785,4,48,1063140.0,154.0,1,Foodstuff,Yam (medium tuber),3.2083333333333335,0.020833333333333332,3,1,1,311,13.87673829198962,1,"Loyal (High F, High M)"
1786,2,702,16783197.0,2689.0,22,Foodstuff,Garri (paint bucket),3.8304843304843303,0.03133903133903134,4,5,5,455,16.63588882487311,0,"New & Infrequent (Low R, Low F, Low M)"
1787,3,300,6499748.0,1240.0,8,Foodstuff,Frozen Chicken (1kg),4.133333333333334,0.02666666666666667,4,4,4,444,15.687274118735656,3,"Potential Loyal (Moderate F, Moderate M)"
1788,1,143,2717685.0,628.0,6,Foodstuff,Milk (1 litre),4.391608391608392,0.04195804195804196,5,2,2,522,14.81529134089742,3,"Potential Loyal (Moderate F, Moderate M)"
1789,30,180,3394120.0,566.0,2,Foodstuff,Men's T-shirt,3.1444444444444444,0.011111111111111112,1,3,3,133,15.037555375289909,1,"Loyal (High F, High M)"
1790,3,862,16273568.0,2940.0,21,Foodstuff,Indomie (carton of 24 packs),3.410672853828306,0.024361948955916472,4,5,5,455,16.605052815925884,0,"New & Infrequent (Low R, Low F, Low M)"
1791,49,42,749090.0,228.0,1,Household,Rice (1kg),5.428571428571429,0.023809523809523808,1,1,1,111,13.5266157504465,2,"At Risk (High R, Low F)"
1792,6,261,5045203.0,933.0,8,Foodstuff,Beans (paint bucket),3.574712643678161,0.03065134099616858,3,3,3,333,15.433948647027652,3,"Potential Loyal (Moderate F, Moderate M)"
1793,10,214,4279686.0,724.0,5,Foodstuff,Baby Formula (400g),3.383177570093458,0.02336448598130841,2,3,3,233,15.269390434042668,3,"Potential Loyal (Moderate F, Moderate M)"
1794,2,278,6500378.0,1059.0,6,Foodstuff,Frozen Chicken Laps,3.8093525179856114,0.02158273381294964,4,4,4,444,15.687371040858347,3,"Potential Loyal (Moderate F, Moderate M)"
1795,45,58,1057074.0,174.0,2,Foodstuff,Beef (1kg),3.0,0.034482758620689655,1,1,1,111,13.871016217869682,2,"At Risk (High R, Low F)"
